0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0.64329375,0.6431125,0.6472875,0.64811875,0.652025,0.65201875,0.65263125,0.65324375,0.65175625,0.65191875,1,0.652475,0.652925,0.652725,0.65301875,0.65299375,0.65221875,0.6522,0.65186875,0.6521875,0.6530125,0.65309375,0.6517625,0.6522125,0.65231875,0.653225,0.65193125,0.6522125,0.65160625,0.65206875,0.65239375,0.65273125,0.65090625,0.65091875,0.6525375,0.652475,0.65145625,0.65140625,0.64974375,0.65233125,0.65170625,0.65039375,0.65091875,0.6457375,0.646075,0.65021875,0.65125,0.65240625,0.65119375,0.65198125,0.6525375,0.652,0.65046875,0.6521125,0.65246875,0.6516875,0.65243125,0.65148125,0.6512875,0.65276875,0.6519,0.65045,0.6523125,0.65243125,0.65114375,0.651225,0.6517625,0.65168125,0.6518,0.6527125,0.65170625,0.649975,0.64921875,0.65220625,0.651875,0.47315625
0.642975,0.643375,0.646825,0.64754375,0.65055,0.6508125,0.6513125,0.6514375,0.651425,0.6506875,0.652475,1,0.6508125,0.65169375,0.6513875,0.6512,0.6511875,0.65138125,0.65044375,0.649925,0.651575,0.6518625,0.6504375,0.65035625,0.65125,0.651575,0.65136875,0.6503375,0.65041875,0.64998125,0.65125,0.65084375,0.65045,0.6507,0.650425,0.65096875,0.65066875,0.65100625,0.64801875,0.6509,0.6506625,0.64913125,0.64935,0.6434125,0.64415625,0.64963125,0.65058125,0.65021875,0.6503875,0.6509,0.6517375,0.650575,0.6503625,0.65076875,0.65114375,0.65010625,0.6516375,0.65080625,0.64994375,0.65061875,0.6502625,0.649925,0.65008125,0.65093125,0.64991875,0.6511875,0.65028125,0.65023125,0.65030625,0.651025,0.64991875,0.64883125,0.64859375,0.65095625,0.65030625,0.4728125
0.64316875,0.64271875,0.64698125,0.64704375,0.65109375,0.65175625,0.65121875,0.6514875,0.65149375,0.65070625,0.652925,0.6508125,1,0.65223125,0.65135625,0.65113125,0.6513625,0.6507,0.65078125,0.65129375,0.651375,0.6515875,0.650475,0.65073125,0.65070625,0.65198125,0.65126875,0.65118125,0.65025625,0.6511,0.65139375,0.6518375,0.651175,0.6501125,0.6513375,0.65036875,0.650425,0.6500875,0.648925,0.65123125,0.65050625,0.64996875,0.6493875,0.6443375,0.6451875,0.6488875,0.6499625,0.6506125,0.64990625,0.65084375,0.6514375,0.6507875,0.64981875,0.65085,0.65205625,0.6508375,0.6518375,0.6499375,0.64995,0.65116875,0.6500875,0.65040625,0.6508375,0.65079375,0.6497625,0.650175,0.650925,0.6505,0.6503375,0.65131875,0.6507875,0.6489875,0.64896875,0.6515,0.65018125,0.4716
0.64355,0.6434,0.64714375,0.648275,0.6513125,0.6518,0.65160625,0.653225,0.6520625,0.65151875,0.652725,0.65169375,0.65223125,1,0.65220625,0.65156875,0.6520875,0.65186875,0.6516,0.651675,0.65228125,0.6519,0.65076875,0.65169375,0.65185,0.6521375,0.6516125,0.65154375,0.6509125,0.6510125,0.6519875,0.6520625,0.65119375,0.65010625,0.65159375,0.65085625,0.65106875,0.65155,0.64935,0.651725,0.65139375,0.649925,0.65094375,0.6450125,0.64488125,0.64953125,0.6509,0.651175,0.6508375,0.65150625,0.6522625,0.651525,0.6504125,0.65154375,0.65194375,0.65071875,0.65226875,0.6509,0.65050625,0.6509625,0.6511875,0.6507625,0.65133125,0.6514125,0.6502875,0.65195,0.65175,0.65124375,0.65156875,0.65208125,0.652925,0.64943125,0.6493375,0.6518625,0.650375,0.47248125
0.643525,0.64321875,0.64684375,0.6480375,0.65155,0.6512,0.6520375,0.65196875,0.6513875,0.6509875,0.65301875,0.6513875,0.65135625,0.65220625,1,0.65155625,0.6517375,0.65231875,0.65145,0.65128125,0.65201875,0.65230625,0.65083125,0.6512125,0.65185,0.652375,0.6515375,0.65125,0.65106875,0.65106875,0.65158125,0.65205625,0.650975,0.651025,0.6515875,0.6523125,0.65083125,0.65105625,0.6495875,0.65225625,0.651175,0.64994375,0.65035,0.6444125,0.6441125,0.6497875,0.65074375,0.651325,0.6507875,0.65198125,0.651975,0.65169375,0.65005,0.6516875,0.6515,0.65093125,0.6528375,0.65174375,0.650325,0.65231875,0.65005,0.6500375,0.6519625,0.6522375,0.6504875,0.65165625,0.6512125,0.65138125,0.6513625,0.6516,0.65109375,0.64935,0.6484875,0.651775,0.65104375,0.47261875
0.6433,0.6433125,0.64689375,0.64750625,0.65085,0.65094375,0.652075,0.65239375,0.65189375,0.65043125,0.65299375,0.6512,0.65113125,0.65156875,0.65155625,1,0.651275,0.65119375,0.65121875,0.65130625,0.65123125,0.6519375,0.6507125,0.65145,0.651875,0.65213125,0.65111875,0.65139375,0.65094375,0.6504,0.6513875,0.65111875,0.65055625,0.6503,0.6515875,0.6514,0.6508125,0.6505,0.648225,0.6509125,0.65115,0.65025625,0.64991875,0.64405625,0.64456875,0.64940625,0.65085,0.65115625,0.65055625,0.6508625,0.6516875,0.6504625,0.64948125,0.65103125,0.65174375,0.65129375,0.65196875,0.65070625,0.65035625,0.65149375,0.65023125,0.64981875,0.65128125,0.65116875,0.6499875,0.65053125,0.65101875,0.650175,0.65053125,0.65125625,0.6508125,0.64890625,0.6491,0.6507875,0.65075,0.47273125
0.643125,0.64310625,0.64615625,0.64770625,0.6511,0.65103125,0.6516125,0.65181875,0.651475,0.6511625,0.65221875,0.6511875,0.6513625,0.6520875,0.6517375,0.651275,1,0.65093125,0.650725,0.65138125,0.651675,0.65170625,0.6504125,0.6517625,0.651525,0.65206875,0.651,0.651375,0.65015625,0.65064375,0.6515125,0.65140625,0.650825,0.649675,0.6518625,0.65105,0.65069375,0.65070625,0.648325,0.651125,0.65103125,0.6503875,0.64944375,0.64369375,0.64429375,0.6493625,0.650025,0.65133125,0.65009375,0.65088125,0.65100625,0.6509125,0.64935625,0.6508,0.65140625,0.65036875,0.65180625,0.651025,0.6497,0.6508,0.65040625,0.6500125,0.65103125,0.6516375,0.6501375,0.650425,0.6506625,0.65084375,0.6513625,0.651225,0.650475,0.65053125,0.6488,0.65086875,0.6503875,0.472325
0.6431,0.6428875,0.646275,0.647525,0.65070625,0.650275,0.6522,0.65183125,0.65146875,0.65059375,0.6522,0.65138125,0.6507,0.65186875,0.65231875,0.65119375,0.65093125,1,0.6502875,0.65056875,0.65153125,0.652375,0.6507625,0.65070625,0.65245,0.65126875,0.65166875,0.65093125,0.65115625,0.65051875,0.65073125,0.6514875,0.65021875,0.6496875,0.65051875,0.65154375,0.65019375,0.65101875,0.6473,0.65074375,0.65075625,0.64919375,0.64958125,0.64345625,0.64285,0.64934375,0.65056875,0.65133125,0.65030625,0.65128125,0.65163125,0.65088125,0.6501625,0.65145625,0.65166875,0.65025,0.65159375,0.65093125,0.64990625,0.65079375,0.6502375,0.64955625,0.65135,0.65105,0.650375,0.65123125,0.6508625,0.6500625,0.650775,0.65133125,0.650175,0.6490875,0.64883125,0.65099375,0.65020625,0.473175
0.643075,0.64251875,0.6466125,0.6472625,0.6506875,0.65076875,0.6516125,0.65163125,0.6508875,0.64965,0.65186875,0.65044375,0.65078125,0.6516,0.65145,0.65121875,0.650725,0.6502875,1,0.64995,0.6514625,0.65156875,0.6495125,0.65063125,0.65090625,0.6514625,0.65065,0.65068125,0.6495,0.6510125,0.6509375,0.6504,0.65018125,0.64946875,0.6505625,0.65056875,0.65020625,0.65055,0.64766875,0.6506,0.6503625,0.64870625,0.64910625,0.64448125,0.643325,0.64868125,0.65015,0.6503125,0.650075,0.65120625,0.65114375,0.6505,0.649125,0.650875,0.6512875,0.65005625,0.65101875,0.650725,0.64969375,0.650775,0.64955,0.64951875,0.650525,0.65063125,0.64965625,0.650575,0.6507125,0.64996875,0.65035,0.65111875,0.650575,0.6485125,0.6490625,0.6510875,0.65019375,0.4720875
0.642625,0.643475,0.6462375,0.6466625,0.65085,0.65048125,0.6510625,0.6513625,0.6511125,0.6508375,0.6521875,0.649925,0.65129375,0.651675,0.65128125,0.65130625,0.65138125,0.65056875,0.64995,1,0.6511625,0.6513,0.6498125,0.65059375,0.651025,0.65131875,0.65074375,0.65095,0.65024375,0.650025,0.6514,0.65096875,0.64976875,0.6496375,0.6516,0.65189375,0.649975,0.65051875,0.64745625,0.65076875,0.65054375,0.65043125,0.64925,0.64363125,0.64338125,0.64920625,0.6498875,0.65035625,0.64976875,0.65063125,0.65120625,0.65073125,0.64940625,0.65029375,0.65066875,0.64950625,0.65119375,0.650025,0.6499375,0.6505875,0.6504,0.6504875,0.65040625,0.6512375,0.649425,0.65024375,0.65079375,0.65021875,0.65054375,0.65081875,0.6505125,0.64925,0.64850625,0.6506875,0.64976875,0.4720125
0.6434125,0.643125,0.64661875,0.64841875,0.6510125,0.65099375,0.6512875,0.65200625,0.65130625,0.65069375,0.6530125,0.651575,0.651375,0.65228125,0.65201875,0.65123125,0.651675,0.65153125,0.6514625,0.6511625,1,0.651575,0.65083125,0.65083125,0.65149375,0.651675,0.65149375,0.651,0.65074375,0.65079375,0.6513125,0.65131875,0.6508875,0.65066875,0.65150625,0.650775,0.65105625,0.65074375,0.648025,0.65165625,0.65130625,0.6496375,0.64959375,0.64488125,0.6448625,0.6493125,0.65008125,0.65093125,0.6502625,0.65196875,0.65168125,0.65020625,0.6502625,0.6509625,0.6517375,0.65066875,0.65186875,0.65086875,0.65023125,0.65058125,0.6504125,0.650325,0.6513,0.651275,0.65040625,0.6505125,0.6509625,0.65004375,0.6514625,0.6511125,0.6505625,0.6490625,0.64933125,0.65153125,0.65006875,0.4718
0.643525,0.64324375,0.64739375,0.64813125,0.65155,0.65148125,0.65220625,0.65209375,0.6513125,0.65056875,0.65309375,0.6518625,0.6515875,0.6519,0.65230625,0.6519375,0.65170625,0.652375,0.65156875,0.6513,0.651575,1,0.6509,0.65184375,0.65200625,0.65268125,0.6517375,0.6513875,0.65108125,0.65144375,0.6521125,0.65211875,0.650825,0.650475,0.65135625,0.65148125,0.65058125,0.65119375,0.64841875,0.65161875,0.651175,0.65003125,0.650325,0.64468125,0.64479375,0.649375,0.65045,0.6515125,0.6508625,0.6537375,0.6519,0.65164375,0.65054375,0.65156875,0.65151875,0.6512625,0.65188125,0.651425,0.65055625,0.6518125,0.65043125,0.65003125,0.65116875,0.65216875,0.6498,0.65098125,0.65125625,0.65115,0.6512125,0.65170625,0.65118125,0.65034375,0.64949375,0.65086875,0.65165,0.47301875
0.642625,0.64285625,0.64564375,0.6466375,0.649975,0.65009375,0.6510125,0.65113125,0.65099375,0.649825,0.6517625,0.6504375,0.650475,0.65076875,0.65083125,0.6507125,0.6504125,0.6507625,0.6495125,0.6498125,0.65083125,0.6509,1,0.64994375,0.6510375,0.65058125,0.6500875,0.649775,0.64971875,0.6495875,0.6508875,0.650875,0.64938125,0.6491125,0.6500625,0.64995,0.64993125,0.64991875,0.6478875,0.65035,0.65035625,0.648725,0.6489875,0.643325,0.6429375,0.64920625,0.6494,0.649825,0.6495125,0.6506125,0.650475,0.65009375,0.64979375,0.6506625,0.650875,0.6501,0.65105625,0.6500625,0.64953125,0.6499875,0.6491125,0.64924375,0.65036875,0.65036875,0.64934375,0.64948125,0.65011875,0.64985,0.6509,0.64996875,0.649,0.64851875,0.648325,0.6504,0.649325,0.4713625
0.64249375,0.64288125,0.64638125,0.64788125,0.65144375,0.65139375,0.6512875,0.65214375,0.65088125,0.65051875,0.6522125,0.65035625,0.65073125,0.65169375,0.6512125,0.65145,0.6517625,0.65070625,0.65063125,0.65059375,0.65083125,0.65184375,0.64994375,1,0.651375,0.65185625,0.6509,0.6513375,0.649625,0.65089375,0.6512875,0.65126875,0.6510625,0.64965,0.651,0.6509625,0.64975,0.6511125,0.64800625,0.6509,0.650325,0.6496125,0.6496125,0.644125,0.64383125,0.64921875,0.64975625,0.6505625,0.6505125,0.6510625,0.6512,0.65063125,0.64908125,0.650725,0.65125,0.65058125,0.6515,0.65075,0.6501,0.65136875,0.6498875,0.64993125,0.65100625,0.65095,0.64980625,0.65035625,0.6504375,0.65086875,0.6506,0.65091875,0.65083125,0.64856875,0.6488,0.6510625,0.651225,0.4724
0.6434375,0.64340625,0.646375,0.6475875,0.65096875,0.65183125,0.65183125,0.6520375,0.65095,0.6508875,0.65231875,0.65125,0.65070625,0.65185,0.65185,0.651875,0.651525,0.65245,0.65090625,0.651025,0.65149375,0.65200625,0.6510375,0.651375,1,0.6521625,0.6516875,0.651325,0.6509875,0.65069375,0.65135625,0.6515375,0.65124375,0.65038125,0.6508625,0.651975,0.65229375,0.6513375,0.6485125,0.6510625,0.6511875,0.6497125,0.64960625,0.64455,0.6442125,0.64974375,0.6501125,0.65135625,0.6503375,0.65109375,0.65176875,0.65098125,0.65038125,0.65145,0.65119375,0.65049375,0.65179375,0.65110625,0.650825,0.65151875,0.65071875,0.64989375,0.65181875,0.6532125,0.65068125,0.65126875,0.650975,0.65088125,0.65128125,0.651075,0.65054375,0.64934375,0.64955,0.651125,0.65096875,0.4739125
0.6435875,0.64333125,0.6470625,0.6484625,0.651375,0.65155625,0.65188125,0.6524,0.65293125,0.6506875,0.653225,0.651575,0.65198125,0.6521375,0.652375,0.65213125,0.65206875,0.65126875,0.6514625,0.65131875,0.651675,0.65268125,0.65058125,0.65185625,0.6521625,1,0.65129375,0.6519375,0.65069375,0.650925,0.6521375,0.6523875,0.6508875,0.65039375,0.65145,0.6513,0.6506125,0.65119375,0.64919375,0.65218125,0.65110625,0.65058125,0.650025,0.64469375,0.64495625,0.6496125,0.6509875,0.65123125,0.650875,0.65154375,0.65224375,0.6519375,0.6501375,0.651475,0.6517125,0.65135625,0.65219375,0.6508625,0.6504625,0.65150625,0.6508,0.64965625,0.65145625,0.6518875,0.650425,0.65115625,0.65141875,0.65056875,0.65104375,0.651325,0.65101875,0.649125,0.6492125,0.65150625,0.65064375,0.473075
0.6433,0.64314375,0.6464625,0.64745,0.65081875,0.6507625,0.651475,0.65225625,0.65108125,0.6502375,0.65193125,0.65136875,0.65126875,0.6516125,0.6515375,0.65111875,0.651,0.65166875,0.65065,0.65074375,0.65149375,0.6517375,0.6500875,0.6509,0.6516875,0.65129375,1,0.65095625,0.6502125,0.65093125,0.65105625,0.6513,0.65013125,0.6504625,0.65109375,0.65091875,0.65000625,0.65031875,0.6482,0.65045,0.6509,0.649575,0.649975,0.64385,0.64400625,0.64929375,0.64979375,0.65071875,0.65000625,0.6513875,0.65148125,0.65003125,0.65030625,0.6512625,0.651175,0.65003125,0.6512875,0.650775,0.65026875,0.65026875,0.65018125,0.64940625,0.6511125,0.65135625,0.64995,0.64995625,0.65075625,0.6504,0.6504375,0.65129375,0.64996875,0.64915,0.64919375,0.651275,0.65075,0.47320625
0.64289375,0.64288125,0.64665625,0.6475125,0.65090625,0.65040625,0.6513875,0.6524375,0.65139375,0.6507125,0.6522125,0.6503375,0.65118125,0.65154375,0.65125,0.65139375,0.651375,0.65093125,0.65068125,0.65095,0.651,0.6513875,0.649775,0.6513375,0.651325,0.6519375,0.65095625,1,0.651025,0.651175,0.651375,0.651425,0.65019375,0.65025625,0.6510875,0.6514625,0.65070625,0.65044375,0.6484375,0.65155625,0.6504,0.649475,0.6487125,0.64415625,0.64385625,0.64919375,0.65015625,0.65035625,0.65108125,0.6510125,0.651175,0.6504875,0.64995625,0.65098125,0.65129375,0.650875,0.65186875,0.65073125,0.64966875,0.6507375,0.64993125,0.64975,0.6515,0.65106875,0.6508375,0.6502125,0.65090625,0.6507,0.65051875,0.6511,0.65055625,0.6491625,0.64915625,0.65045625,0.6498875,0.47221875
0.642925,0.643025,0.64589375,0.64725625,0.6503125,0.649325,0.65121875,0.65084375,0.65029375,0.6500125,0.65160625,0.65041875,0.65025625,0.6509125,0.65106875,0.65094375,0.65015625,0.65115625,0.6495,0.65024375,0.65074375,0.65108125,0.64971875,0.649625,0.6509875,0.65069375,0.6502125,0.651025,1,0.64986875,0.650325,0.6506875,0.6496625,0.65031875,0.650525,0.65115625,0.6495625,0.650025,0.646925,0.65023125,0.6501125,0.6485375,0.64841875,0.6435875,0.643,0.64830625,0.64964375,0.6499125,0.6502375,0.6508125,0.65061875,0.650175,0.64949375,0.6507,0.65094375,0.64995,0.650675,0.649875,0.64896875,0.65024375,0.64904375,0.64946875,0.65018125,0.6502125,0.6498875,0.64929375,0.650175,0.64975,0.65026875,0.6503625,0.6494625,0.64850625,0.64893125,0.65015,0.64956875,0.47221875
0.64324375,0.64268125,0.6460875,0.64786875,0.6514,0.65029375,0.65098125,0.6516125,0.65104375,0.6502125,0.65206875,0.64998125,0.6511,0.6510125,0.65106875,0.6504,0.65064375,0.65051875,0.6510125,0.650025,0.65079375,0.65144375,0.6495875,0.65089375,0.65069375,0.650925,0.65093125,0.651175,0.64986875,1,0.6510375,0.65051875,0.65019375,0.65005,0.6507375,0.65075625,0.650125,0.65014375,0.64761875,0.6501,0.6500625,0.64978125,0.6489375,0.64320625,0.64234375,0.64911875,0.64999375,0.650725,0.64966875,0.65074375,0.6511625,0.650575,0.64938125,0.65085625,0.6509,0.65006875,0.6510125,0.650025,0.6495625,0.6501375,0.6494375,0.6491375,0.6504875,0.65095625,0.64948125,0.65024375,0.65065,0.64985,0.65055625,0.6511375,0.64995625,0.6492875,0.64893125,0.64994375,0.6501,0.47203125
0.64325,0.64319375,0.64626875,0.6474625,0.65085625,0.6503125,0.65128125,0.6519875,0.6509625,0.65040625,0.65239375,0.65125,0.65139375,0.6519875,0.65158125,0.6513875,0.6515125,0.65073125,0.6509375,0.6514,0.6513125,0.6521125,0.6508875,0.6512875,0.65135625,0.6521375,0.65105625,0.651375,0.650325,0.6510375,1,0.6514,0.650175,0.64996875,0.65173125,0.65103125,0.6501375,0.65070625,0.64774375,0.65125625,0.6509875,0.65019375,0.649275,0.64431875,0.6443875,0.64891875,0.65041875,0.6510875,0.64955625,0.65091875,0.65124375,0.6511875,0.64969375,0.6515,0.65085625,0.65066875,0.65156875,0.651,0.64999375,0.65121875,0.6502625,0.65004375,0.6507625,0.65168125,0.6500125,0.65055,0.65036875,0.6503875,0.65048125,0.65114375,0.65125,0.64969375,0.6487375,0.6515875,0.65020625,0.4731375
